candidate_id,state_abbreviation,congressional_district,candidate_party,voteshare,final_voteshare,state_abbreviation,congressional_district,race_total_for,race_total_against,race_total_cands,disbursement,ind_support,ind_oppose,party_expenditures,candidate_diff_spend,result_vs_forecast
"H2MD05155","MD",5,"Democrat",70.12,70.2,"MD",5,5677890.0,0.0,2,1084224.0,113.0,0.0,82764,0.2055518863521484,7.99999999999983e-2
"H6FL07140","FL",7,"Democrat",58.12,57.7,"FL",7,3962190.0,901428.0,2,1517890.0,537327.0,87879.0,0,0.589841965384617,-0.4199999999999946
"H8CO05130","CO",5,"Democrat",41.05,39.3,"CO",5,1087873.0,115607.0,2,151358.0,20305.0,0.0,0,0.2386994382956094,-1.75
"H8OH01043","OH",1,"Republican",48.49,51.3,"OH",1,6352341.0,6926637.0,3,1585897.0,766571.0,3493165.0,94700,0.313571119705146,2.809999999999995
"H6TN09068","TN",9,"Democrat",76.35,80.0,"TN",9,528777.0,0.0,3,206448.0,0.0,0.0,0,0.3904254534520223,3.6500000000000057
"H8AZ09024","AZ",9,"Republican",39.66,38.9,"AZ",9,4533936.0,210938.0,2,1002555.0,649080.0,0.0,0,0.39254424880407784,-0.759999999999998
"H2IA05072","IA",4,"Republican",53.63,50.4,"IA",4,2584600.0,979774.0,2,148188.0,5291.0,868950.0,0,7.415130959882436e-2,-3.230000000000004
"H4CA25123","CA",25,"Republican",48.11,45.6,"CA",25,1.6051441e7,1.5366756e7,2,2046674.0,265043.0,9830945.0,95000,0.252800248212843,-2.509999999999998
"H4OK05132","OK",5,"Republican",54.57,49.3,"OK",5,2121536.0,862.0,2,174065.0,113012.0,0.0,0,0.1356668259204918,-5.270000000000003
"H0LA01087","LA",1,"Republican",67.64,71.5,"LA",1,2.024631e7,8389.0,4,5394407.0,0.0,0.0,0,0.2664667262314455,3.8599999999999994
"H8OH15076","OH",15,"Republican",55.9,58.3,"OH",15,7191774.0,862.0,3,1829179.0,952.0,0.0,24564,0.2579201839214441,2.3999999999999986
"H8WI03103","WI",3,"Republican",37.79,40.3,"WI",3,2101153.0,862.0,2,114365.0,0.0,0.0,0,5.481740139818222e-2,2.509999999999998
"H8NC04090","NC",4,"Republican",23.14,24.1,"NC",4,972073.0,0.0,3,0.0,0.0,0.0,0,0.0,0.9600000000000009
"H8KS02199","KS",2,"Republican",48.67,48.1,"KS",2,1.0362013e7,9387106.0,3,345518.0,2271367.0,6089048.0,95000,0.22081562220572978,-0.5700000000000003
"H0AR03055","AR",3,"Republican",62.92,64.8,"AR",3,1572171.0,862.0,3,353675.0,0.0,0.0,0,0.22511034415679773,1.8799999999999955
"H2NV04011","NV",4,"Democrat",52.33,51.9,"NV",4,8646970.0,9110245.0,2,863427.0,5954369.0,5787237.0,90000,0.5761491314938745,-0.4299999999999997
"H8TX08080","TX",8,"Democrat",22.03,24.9,"TX",8,7831735.0,862.0,3,5882.0,0.0,0.0,0,8.059906567387548e-4,2.8699999999999974
"H8GA14025","GA",14,"Democrat",24.01,23.5,"GA",14,6889.0,0.0,2,35.0,0.0,0.0,0,5.080563216722311e-3,-0.5100000000000016
"H8NH02275","NH",2,"Republican",37.88,42.2,"NH",2,3339679.0,0.0,3,164649.0,1473.0,0.0,0,4.974190633291403e-2,4.32
"H0MS04120","MS",4,"Republican",59.24,69.6,"MS",4,814102.0,862.0,3,105146.0,0.0,0.0,0,0.12954805365635783,10.359999999999992
"H8OH09111","OH",9,"Republican",30.32,32.2,"OH",9,759667.0,0.0,2,26169.0,0.0,0.0,0,3.444798839491514e-2,1.8800000000000026
"H8PA09065","PA",15,"Democrat",29.5,32.2,"PA",15,1437777.0,862.0,2,72713.0,940.0,0.0,0,5.1795481701802884e-2,2.700000000000003
"H0CA49055","CA",53,"Democrat",68.97,69.0,"CA",53,536079.0,0.0,2,109856.0,36.0,0.0,0,0.20499217466082426,3.0000000000001137e-2
"H8OH16157","OH",16,"Democrat",42.04,43.3,"OH",16,2133735.0,0.0,2,95717.0,0.0,0.0,0,4.485889766067483e-2,1.259999999999998
"H2IN05082","IN",5,"Republican",59.59,56.8,"IN",5,1637271.0,862.0,2,694820.0,0.0,0.0,621,0.42505889326446633,-2.7900000000000063
"H8PA07259","PA",7,"Democrat",54.06,53.5,"PA",7,925510.0,3195919.0,3,0.0,0.0,0.0,0,0.38771976904127187,-0.5600000000000023
"H8NV03200","NV",3,"Democrat",50.2,51.9,"NV",3,5672455.0,8766403.0,2,3302873.0,354467.0,5300874.0,82400,0.49901931302323216,1.6999999999999957
"H0WA08046","WA",1,"Democrat",63.73,59.3,"WA",1,1419960.0,240.0,2,593072.0,2467.0,240.0,46560,0.45211871567384876,-4.43
"H2OR01133","OR",1,"Democrat",64.88,63.7,"OR",1,735846.0,0.0,2,114377.0,104.0,0.0,0,0.15557738983428598,-1.1799999999999926
"H8TX29078","TX",29,"Democrat",71.23,75.1,"TX",29,114996.0,0.0,3,0.0,0.0,0.0,0,0.0,3.8699999999999903
"H8CA10167","CA",21,"Democrat",47.38,50.4,"CA",21,5393811.0,1134886.0,2,1791687.0,35931.0,419953.0,84999,0.4024616244252107,3.019999999999996
"H8GA10197","GA",10,"Democrat",33.27,37.1,"GA",10,584680.0,862.0,2,4732.0,0.0,0.0,0,9.553541846699298e-3,3.8299999999999983
"H8AL02197","AL",2,"Democrat",41.23,38.5,"AL",2,3303979.0,938.0,2,329506.0,667.0,0.0,0,0.10018738745935223,-2.729999999999997
"H8WV02115","WV",2,"Democrat",40.35,42.9,"WV",2,1636731.0,1234.0,3,193696.0,78.0,211.0,0,0.11861395084754559,2.549999999999997
"H8LA01122","LA",1,"Democrat",10.14,16.4,"LA",1,2.024631e7,8389.0,4,160800.0,0.0,0.0,0,8.076957022828794e-3,6.259999999999998
"H8CA23103","CA",23,"Democrat",35.92,36.3,"CA",23,2.0097414e7,3967.0,2,58964.0,1478.0,0.0,0,3.204207710903047e-3,0.37999999999999545
"H6NC13129","NC",13,"Republican",49.77,51.6,"NC",13,6499133.0,4867611.0,2,1003739.0,701324.0,1893874.0,0,0.4116218329540984,1.8299999999999983
"H0FL19080","FL",22,"Democrat",65.01,62.0,"FL",22,1392477.0,0.0,2,189304.0,1080.0,0.0,0,0.13672326365175153,-3.010000000000005
"H4CA33119","CA",33,"Democrat",73.29,70.0,"CA",33,1323400.0,0.0,2,126315.0,103.0,0.0,0,9.552516246032945e-2,-3.2900000000000063
"H2FL06109","FL",3,"Republican",59.54,57.6,"FL",3,878621.0,22862.0,2,326866.0,4019.0,21500.0,0,0.36855603488917704,-1.9399999999999977
"H8NY21245","NY",21,"Democrat",40.67,41.8,"NY",21,3138950.0,862.0,3,632514.0,4123.0,0.0,0,0.202900046244807,1.1299999999999955
"H8OH10119","OH",10,"Democrat",42.29,42.2,"OH",10,2430412.0,13636.0,3,666880.0,28229.0,0.0,0,0.2871985329257036,-8.99999999999963e-2
"H2KY04121","KY",4,"Republican",62.36,62.2,"KY",4,347162.0,862.0,3,84761.0,0.0,0.0,0,0.24478771578971564,-0.1599999999999966
"H8VA08159","VA",8,"Republican",24.29,23.7,"VA",8,1972001.0,0.0,2,50603.0,0.0,0.0,0,2.566073749455502e-2,-0.5899999999999999
"H6NY03247","NY",3,"Democrat",61.87,58.4,"NY",3,1674385.0,0.0,2,511739.0,94060.0,0.0,0,0.3618038862029939,-3.469999999999999
"H8SD01097","SD",0,"Democrat",38.39,36.0,"SD",0,2112626.0,102770.0,2,371604.0,0.0,0.0,0,0.21412605240778623,-2.3900000000000006
"H8TN02119","TN",2,"Republican",63.74,65.9,"TN",2,1031644.0,0.0,2,189776.0,4581.0,0.0,0,0.18839541547277938,2.1600000000000037
"H8OK01173","OK",1,"Democrat",38.89,40.7,"OK",1,2943325.0,693244.0,2,166637.0,0.0,0.0,0,0.23645392126479656,1.8100000000000023
"H8WI04069","WI",4,"Republican",21.84,21.7,"WI",4,943186.0,0.0,3,0.0,0.0,0.0,0,0.0,-0.14000000000000057
"H2OH17109","OH",13,"Democrat",68.41,61.0,"OH",13,1798285.0,0.0,2,336680.0,0.0,0.0,0,0.18722282619273364,-7.409999999999997
"H4MI07103","MI",7,"Republican",52.23,53.8,"MI",7,3710911.0,1983.0,2,749428.0,2322.0,0.0,0,0.20300417948909935,1.5700000000000003
"H6TX15204","TX",15,"Republican",32.04,38.8,"TX",15,621617.0,0.0,3,0.0,0.0,0.0,0,0.0,6.759999999999998
"H8IN04124","IN",4,"Democrat",39.53,35.9,"IN",4,538287.0,37357.0,2,52918.0,0.0,0.0,88,0.15697722898180125,-3.6300000000000026
"H8TX02067","TX",2,"Democrat",41.5,45.6,"TX",2,5189994.0,1349915.0,2,676519.0,910.0,0.0,0,0.3099957507053997,4.100000000000001
"H2OK04055","OK",4,"Republican",66.11,63.1,"OK",4,2292204.0,862.0,3,657214.0,0.0,0.0,0,0.2867972400271078,-3.009999999999998
"H4MN06087","MN",6,"Republican",62.74,61.2,"MN",6,2273385.0,5862.0,2,795148.0,32810.0,0.0,0,0.365831346931684,-1.5399999999999991
"H8GA14033","GA",14,"Republican",75.99,76.5,"GA",14,6889.0,0.0,2,0.0,0.0,0.0,0,0.0,0.5100000000000051
"H8IL05073","IL",5,"Republican",25.16,23.3,"IL",5,1183318.0,0.0,2,0.0,0.0,0.0,0,0.0,-1.8599999999999994
"H4NJ03130","NJ",3,"Republican",50.05,48.7,"NJ",3,9708656.0,1.6084291e7,2,2363209.0,241269.0,1.1482966e7,95000,0.28305423959503345,-1.3499999999999943
"H8NJ07223","NJ",7,"Democrat",49.74,51.7,"NJ",7,1.2453936e7,7997883.0,2,3675658.0,1892872.0,2465785.0,80000,0.5466813489792766,1.9600000000000009
"H0PA10078","PA",12,"Republican",65.73,66.0,"PA",12,938527.0,951.0,2,88560.0,89.0,0.0,0,9.537211089562501e-2,0.269999999999996
"H8CA04152","CA",4,"Republican",54.39,54.1,"CA",4,4197475.0,909803.0,2,858399.0,5180.0,655681.0,0,0.21884475448565752,-0.28999999999999915
"H6AZ01199","AZ",1,"Democrat",57.62,53.8,"AZ",1,5947271.0,5532296.0,2,2058840.0,770270.0,68323.0,90396,0.7302957507020953,-3.8200000000000003
"H8WI05165","WI",5,"Democrat",40.36,38.0,"WI",5,719907.0,59162.0,2,81273.0,29196.0,0.0,0,0.21773552791857975,-2.3599999999999994
"H0NY29054","NY",23,"Republican",57.61,55.0,"NY",23,4386966.0,21488.0,2,839662.0,572423.0,12971.0,0,0.3222449411970727,-2.6099999999999994
"H2SC07066","SC",7,"Republican",59.75,59.6,"SC",7,1173208.0,862.0,2,139298.0,0.0,0.0,0,0.11937959406168286,-0.14999999999999858
"H2CA28113","CA",29,"Democrat",80.53,80.6,"CA",29,1577270.0,0.0,2,173051.0,103.0,0.0,0,0.10978082382851383,6.999999999999318e-2
"H8MA02116","MA",2,"Republican",29.37,32.8,"MA",2,1144294.0,0.0,2,12811.0,0.0,0.0,0,1.119554939552248e-2,3.429999999999996
"H8NY23183","NY",23,"Democrat",42.39,45.0,"NY",23,4386966.0,21488.0,2,705576.0,40737.0,0.0,0,0.17416559183786426,2.6099999999999994
"H8MI05116","MI",5,"Republican",32.57,35.9,"MI",5,1054022.0,0.0,2,0.0,0.0,0.0,0,0.0,3.3299999999999983
"H6MS01131","MS",1,"Republican",61.16,67.0,"MS",1,1055081.0,862.0,3,108350.0,0.0,0.0,0,0.10301787122979177,5.840000000000003
"H6IN09176","IN",9,"Republican",54.67,56.5,"IN",9,3188948.0,158602.0,2,373882.0,0.0,157740.0,3076,0.11286463234305687,1.8299999999999983
"H8OH12180","OH",12,"Republican",48.34,51.4,"OH",12,1.3648075e7,8481283.0,3,1057467.0,484429.0,101186.0,0,0.2590199182461597,3.059999999999995
"H2HI02508","HI",2,"Democrat",78.99,77.4,"HI",2,1412453.0,0.0,2,328498.0,211.0,0.0,0,0.23272207995593483,-1.5899999999999892
"H8TX03123","TX",3,"Republican",58.68,54.3,"TX",3,2854984.0,0.0,3,791719.0,1703.0,0.0,0,0.27790768704833374,-4.380000000000003
"H8TX12074","TX",12,"Democrat",31.54,33.9,"TX",12,1910215.0,862.0,3,60612.0,0.0,0.0,0,3.1941674772916005e-2,2.3599999999999994
"H8OH08097","OH",8,"Democrat",33.95,33.4,"OH",8,511055.0,862.0,2,14568.0,0.0,0.0,0,3.01416049867459e-2,-0.5500000000000043
"H8VA01303","VA",1,"Democrat",40.72,44.8,"VA",1,2004733.0,5862.0,2,191277.0,28310.0,5000.0,0,0.10964366269686336,4.079999999999998
"H6FL13148","FL",16,"Republican",54.62,54.6,"FL",16,7216124.0,2005481.0,2,2354531.0,69472.0,1851515.0,0,0.2795575173736025,-1.999999999999602e-2
"H8TX16109","TX",16,"Democrat",69.66,68.5,"TX",16,3666025.0,0.0,3,187440.05,5501.0,0.0,0,5.262949652552833e-2,-1.1599999999999966
"H6TX15162","TX",15,"Democrat",65.16,59.7,"TX",15,621617.0,0.0,3,132005.0,92601.0,0.0,0,0.3613253820278403,-5.459999999999994
"H8KY03211","KY",3,"Republican",36.7,36.6,"KY",3,1348718.0,0.0,3,566776.0,0.0,0.0,0,0.42023313991508976,-0.10000000000000142
"H0MO04086","MO",4,"Republican",61.62,64.8,"MO",4,1287704.0,862.0,3,326277.0,9886.0,0.0,0,0.26121595634216643,3.1799999999999997
"H4NC05146","NC",5,"Republican",58.02,57.2,"NC",5,2026249.0,3362.0,2,586417.0,7206.0,0.0,0,0.294137645095538,-0.8200000000000003
"H8FL05157","FL",5,"Republican",30.28,33.2,"FL",5,710520.0,0.0,2,29647.0,0.0,0.0,0,4.172577830321455e-2,2.9200000000000017
"H6OH08315","OH",8,"Republican",66.05,66.6,"OH",8,511055.0,862.0,2,86522.0,5010.0,0.0,0,0.18048628976963063,0.5499999999999972
"H8IN07150","IN",7,"Republican",31.41,35.1,"IN",7,1041206.0,0.0,2,350.0,0.0,0.0,0,3.3614865838268315e-4,3.6900000000000013
"H6FL09195","FL",9,"Republican",35.41,42.0,"FL",9,3372670.0,30000.0,2,66156.0,17892.0,0.0,0,3.351720854505433e-2,6.590000000000003
"H2AZ09035","AZ",1,"Republican",42.38,46.2,"AZ",1,5947271.0,5532296.0,2,993748.0,607679.0,5463972.0,0,0.1454541795870872,3.8200000000000003
"H0TX23086","TX",23,"Republican",46.72,49.2,"TX",23,1.2436985e7,9080460.0,3,2589430.0,603577.0,4263435.0,95000,0.2647395868793902,2.480000000000004
"H0MO01066","MO",1,"Democrat",76.27,80.1,"MO",1,846674.0,0.0,3,202700.0,36.0,0.0,0,0.2394498945284726,3.8299999999999983
"H8MD05145","MD",5,"Republican",26.27,27.4,"MD",5,5677890.0,0.0,2,0.0,0.0,0.0,0,0.0,1.129999999999999
"H0MA10082","MA",9,"Democrat",62.08,59.5,"MA",9,1327696.0,0.0,2,129798.0,104.0,0.0,0,9.784016823128186e-2,-2.5799999999999983
"H8IN08141","IN",8,"Democrat",39.61,35.6,"IN",8,1468759.0,862.0,2,76696.0,0.0,0.0,98,5.284083447365001e-2,-4.009999999999998
"H8SC04250","SC",4,"Republican",64.71,59.6,"SC",4,2201333.0,949016.0,3,278924.0,56015.0,0.0,0,0.2569388343958082,-5.109999999999992
"H4IL17077","IL",17,"Republican",34.7,37.9,"IL",17,2791772.0,0.0,2,984.0,0.0,0.0,0,3.5246431298830994e-4,3.1999999999999957
"H8TX33021","TX",33,"Republican",23.41,21.9,"TX",33,1473457.0,0.0,3,5048.0,44.0,0.0,0,3.455818527449393e-3,-1.5100000000000016
"H8NM02248","NM",2,"Democrat",47.7,50.9,"NM",2,6254154.0,8849160.0,2,2261623.0,597815.0,3298020.0,0,0.5568697042251787,3.1999999999999957
"H8CA39240","CA",39,"Republican",50.33,48.4,"CA",39,1.6830629e7,9850755.0,2,1739839.0,247106.0,4747562.0,97000,0.2693690102432468,-1.9299999999999997
"H4NY11138","NY",9,"Democrat",83.07,89.3,"NY",9,972095.0,0.0,3,129805.0,68.0,0.0,0,0.13360113980629465,6.230000000000004
"H8NM02156","NM",2,"Unknown",52.3,49.1,"NM",2,6254154.0,8849160.0,2,813906.0,666582.0,5551136.0,95000,0.32267832079767395,-3.1999999999999957
"H8FL03038","FL",3,"Democrat",40.46,42.4,"FL",3,878621.0,22862.0,2,14636.0,10963.0,0.0,0,5.3756976005093826e-2,1.9399999999999977
"H4CA16049","CA",19,"Democrat",86.05,73.8,"CA",19,2178267.0,0.0,2,498015.0,0.0,0.0,0,0.22862899727168431,-12.25
